"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","M","20150101","2015","1","201501","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H4","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3053929","false","8","kg","3053929","false","3053929","false","0","false","0","4120362","4120362","0","false","true",
"C","M","20150201","2015","2","201502","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H4","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3413486","false","8","kg","3413486","false","3413486","false","0","false","0","4412958","4412958","0","false","true",
"C","M","20150301","2015","3","201503","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H4","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6281761","false","8","kg","6281761","false","6281761","false","0","false","0","8069135","8069135","0","false","true",
"C","M","20150401","2015","4","201504","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H4","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8728008","false","8","kg","8728008","false","8728008","false","0","false","0","10877788","10877788","0","false","true",
"C","M","20150501","2015","5","201505","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H4","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8437871","false","8","kg","8437871","false","8437871","false","0","false","0","10379182","10379182","0","false","true",
"C","M","20150601","2015","6","201506","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H4","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10043694","false","8","kg","10043694","false","10043694","false","0","false","0","11631531","11631531","0","false","true",
"C","M","20150701","2015","7","201507","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H4","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13925682","false","8","kg","13925682","false","13925682","false","0","false","0","15579992","15579992","0","false","true",
"C","M","20150801","2015","8","201508","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H4","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10737657","false","8","kg","10737657","false","10737657","false","0","false","0","12351871","12351871","0","false","true",
"C","M","20150901","2015","9","201509","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H4","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8923798","false","8","kg","8923798","false","8923798","false","0","false","0","10131608","10131608","0","false","true",
"C","M","20151001","2015","10","201510","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H4","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11651437","false","8","kg","11651437","false","11651437","false","0","false","0","13031754","13031754","0","false","true",
"C","M","20151101","2015","11","201511","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H4","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7009993","false","8","kg","7009993","false","7009993","false","0","false","0","7310243","7310243","0","false","true",
"C","M","20151201","2015","12","201512","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H4","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8512075","false","8","kg","8512075","false","8512075","false","0","false","0","8934415","8934415","0","false","true",
