"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","M","20170101","2017","1","201701","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4312180","false","8","kg","4312180","false","4312180","false","0","false","0","5355331","5355331","0","false","true",
"C","M","20170201","2017","2","201702","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3507855","false","8","kg","3507855","false","3507853","false","0","false","0","4236533","4236533","0","false","true",
"C","M","20170301","2017","3","201703","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9028107","false","8","kg","9028107","false","9028107","false","0","false","0","10972086","10972086","0","false","true",
"C","M","20170401","2017","4","201704","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12899654","false","8","kg","12899654","false","12899654","false","0","false","0","17117850","17117850","0","false","true",
"C","M","20170501","2017","5","201705","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14745466","false","8","kg","14745466","false","14745466","false","0","false","0","19843503","19843503","0","false","true",
"C","M","20170601","2017","6","201706","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15023889","false","8","kg","15023889","false","15023889","false","0","false","0","20266905","20266905","0","false","true",
"C","M","20170701","2017","7","201707","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13206215","false","8","kg","13206215","false","13206215","false","0","false","0","17702961","17702961","0","false","true",
"C","M","20170801","2017","8","201708","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14303514","false","8","kg","14303514","false","14303514","false","0","false","0","18616726","18616726","0","false","true",
"C","M","20170901","2017","9","201709","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13781999","false","8","kg","13781999","false","13781999","false","0","false","0","17665467","17665467","0","false","true",
"C","M","20171001","2017","10","201710","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16498233","false","8","kg","16498233","false","16498233","false","0","false","0","20508958","20508958","0","false","true",
"C","M","20171101","2017","11","201711","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17407210","false","8","kg","17407210","false","17407210","false","0","false","0","20902454","20902454","0","false","true",
"C","M","20171201","2017","12","201712","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18603065","false","8","kg","18603065","false","18603065","false","0","false","0","21671771","21671771","0","false","true",
