"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","M","20170101","2017","1","201701","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H4","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13044465","false","8","kg","13044465","false","13044465","false","0","false","0","16561420.64","16561420.64","0","false","true",
"C","M","20170201","2017","2","201702","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H4","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15095263","false","8","kg","15095263","false","15095263","false","0","false","0","19179610.1","19179610.1","0","false","true",
"C","M","20170301","2017","3","201703","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H4","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10024858","false","8","kg","10024858","false","10024858","false","0","false","0","13057738.66","13057738.66","0","false","true",
"C","M","20170401","2017","4","201704","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H4","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5352779","false","8","kg","5352779","false","5352779","false","0","false","0","6545797.23","6545797.23","0","false","true",
"C","M","20170501","2017","5","201705","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H4","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7431300","false","8","kg","7431300","false","7431300","false","0","false","0","9464113.23","9464113.23","0","false","true",
"C","M","20170601","2017","6","201706","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H4","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23305644.6","false","8","kg","23305644.6","false","23305644.6","false","0","false","0","30610650.24","30610650.24","0","false","true",
"C","M","20170701","2017","7","201707","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H4","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19249334","false","8","kg","19249334","false","19249334","false","0","false","0","26084177.83","26084177.83","0","false","true",
"C","M","20170801","2017","8","201708","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H4","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17596002.6","false","8","kg","17596002.6","false","17596002.6","false","0","false","0","23849174","23849174","0","false","true",
"C","M","20170901","2017","9","201709","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H4","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19722575","false","8","kg","19722575","false","19722575","false","0","false","0","26262483.39","26262483.39","0","false","true",
"C","M","20171001","2017","10","201710","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H4","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18620642","false","8","kg","18620642","false","18620642","false","0","false","0","24399666.5","24399666.5","0","false","true",
"C","M","20171101","2017","11","201711","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H4","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16052838.6","false","8","kg","16052838.6","false","16052838.6","false","0","false","0","21168129.77","21168129.77","0","false","true",
"C","M","20171201","2017","12","201712","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H4","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16957363","false","8","kg","16957363","false","16957363","false","0","false","0","21251474.65","21251474.65","0","false","true",
