"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","M","20220101","2022","1","202201","699","IND","India","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","44722921","false","8","kg","44722921","false","44722921","false","0","false","0","52391620.249","52391620.249","0","false","true",
"C","M","20220201","2022","2","202202","699","IND","India","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34831911","false","8","kg","34831911","false","34831911","false","0","false","0","42096063.358","42096063.358","0","false","true",
"C","M","20220301","2022","3","202203","699","IND","India","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37475044.181","true","-1","N/A","0","false","37475044.181","true","0","false","0","47025649.775","47025649.775","6","false","true",
"C","M","20220401","2022","4","202204","699","IND","India","X","Export","0","W00","World","0","W00","World","H6","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","45163651","false","8","kg","45163651","false","45163651","false","0","false","0","57502505.706","57502505.706","0","false","true",
"C","M","20220501","2022","5","202205","699","IND","India","X","Export","0","W00","World","0","W00","World","H6","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","38951488","false","8","kg","38951488","false","38951488","false","0","false","0","48465675.811","48465675.811","0","false","true",
"C","M","20220601","2022","6","202206","699","IND","India","X","Export","0","W00","World","0","W00","World","H6","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32894066.877","true","-1","N/A","0","false","32894066.877","true","0","false","0","40977227.899","40977227.899","6","false","true",
"C","M","20220701","2022","7","202207","699","IND","India","X","Export","0","W00","World","0","W00","World","H6","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34228265","false","8","kg","34228265","false","34228265","false","0","false","0","42221428.542","42221428.542","0","false","true",
"C","M","20220801","2022","8","202208","699","IND","India","X","Export","0","W00","World","0","W00","World","H6","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26700683.142","true","-1","N/A","0","false","26700683.142","true","0","false","0","34341064.863","34341064.863","6","false","true",
"C","M","20220901","2022","9","202209","699","IND","India","X","Export","0","W00","World","0","W00","World","H6","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17169452","false","8","kg","17169452","false","17169452","false","0","false","0","22046405.6","22046405.6","0","false","true",
"C","M","20221001","2022","10","202210","699","IND","India","X","Export","0","W00","World","0","W00","World","H6","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48005108.186","true","-1","N/A","0","false","48005108.186","true","0","false","0","59421935.223","59421935.223","6","false","true",
"C","M","20221101","2022","11","202211","699","IND","India","X","Export","0","W00","World","0","W00","World","H6","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","129663238","false","8","kg","129663238","false","129663238","false","0","false","0","155649426.902","155649426.902","0","false","true",
