"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","M","20190101","2019","1","201901","699","IND","India","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36704353","false","8","kg","36704353","false","36704353","false","0","false","0","34092271.313","34092271.313","0","false","true",
"C","M","20190201","2019","2","201902","699","IND","India","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","39171020","false","8","kg","39171020","false","39171020","false","0","false","0","38072412.949","38072412.949","0","false","true",
"C","M","20190301","2019","3","201903","699","IND","India","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","55357528","false","8","kg","55357528","false","55357528","false","0","false","0","55883774.089","55883774.089","0","false","true",
"C","M","20190401","2019","4","201904","699","IND","India","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","47094272","false","8","kg","47094272","false","47094272","false","0","false","0","49281765.224","49281765.224","0","false","true",
"C","M","20190501","2019","5","201905","699","IND","India","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","38878859","false","8","kg","38878859","false","38878859","false","0","false","0","42763931.616","42763931.616","0","false","true",
"C","M","20190601","2019","6","201906","699","IND","India","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20368953","false","8","kg","20368953","false","20368953","false","0","false","0","23840095.723","23840095.723","0","false","true",
"C","M","20190701","2019","7","201907","699","IND","India","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27965159","false","8","kg","27965159","false","27965159","false","0","false","0","35368721.442","35368721.442","0","false","true",
"C","M","20190801","2019","8","201908","699","IND","India","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19224728","false","8","kg","19224728","false","19224728","false","0","false","0","23682270.719","23682270.719","0","false","true",
"C","M","20190901","2019","9","201909","699","IND","India","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12587109","false","8","kg","12587109","false","12587109","false","0","false","0","14967087.931","14967087.931","0","false","true",
"C","M","20191001","2019","10","201910","699","IND","India","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23137787","false","8","kg","23137787","false","23137787","false","0","false","0","26041167.456","26041167.456","0","false","true",
"C","M","20191101","2019","11","201911","699","IND","India","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","123153518","false","8","kg","123153518","false","123153518","false","0","false","0","127999488.843","127999488.843","0","false","true",
"C","M","20191201","2019","12","201912","699","IND","India","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","141431535.089","true","-1","N/A","0","false","141431535.089","true","0","false","0","145093176.553","145093176.553","6","false","true",
