"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","M","20190101","2019","1","201901","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9414447","false","8","kg","9414447","false","9414447","false","0","false","0","11718671.58","11718671.58","0","false","true",
"C","M","20190201","2019","2","201902","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6246949","false","8","kg","6246949","false","6246949","false","0","false","0","7038098.47","7038098.47","0","false","true",
"C","M","20190301","2019","3","201903","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4867160","false","8","kg","4867160","false","4867160","false","0","false","0","5594386.44","5594386.44","0","false","true",
"C","M","20190401","2019","4","201904","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4918392","false","8","kg","4918392","false","4918392","false","0","false","0","5128611.97","5128611.97","0","false","true",
"C","M","20190501","2019","5","201905","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3444632","false","8","kg","3444632","false","3444632","false","0","false","0","3277075.78","3277075.78","0","false","true",
"C","M","20190601","2019","6","201906","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11331491","false","8","kg","11331491","false","11331491","false","0","false","0","13425146.29","13425146.29","0","false","true",
"C","M","20190701","2019","7","201907","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25234620","false","8","kg","25234620","false","25234620","false","0","false","0","29706204.31","29706204.31","0","false","true",
"C","M","20190801","2019","8","201908","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","54075757","false","8","kg","54075757","false","54075757","false","0","false","0","66618955.41","66618955.41","0","false","true",
"C","M","20190901","2019","9","201909","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","55739912","false","8","kg","55739912","false","55739912","false","0","false","0","67934768.56","67934768.56","0","false","true",
"C","M","20191001","2019","10","201910","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","57156574","false","8","kg","57156574","false","57156574","false","0","false","0","70020033.59","70020033.59","0","false","true",
"C","M","20191101","2019","11","201911","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","49606649.7","false","8","kg","49606649.7","false","49606649.7","false","0","false","0","60190874.41","60190874.41","0","false","true",
"C","M","20191201","2019","12","201912","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50902388","false","8","kg","50902388","false","50902388","false","0","false","0","61208152.27","61208152.27","0","false","true",
